2025-04-29,12.8,491000,,,,,,,,,,
2025-04-30,12.35,275452,,,,,,,,,,
2025-05-02,12.4,72001,,,,,,,,,,
2025-05-05,11.75,279000,,,,,,,,,,
2025-05-06,12.05,170001,,,,,,,,,,
2025-05-07,12.0,145000,,,,,,,,,,
2025-05-08,12.15,138113,,,,,,,,,,
2025-05-09,12.15,381596,,,,,,,,,,
2025-05-12,12.3,224052,,,,,,,,,,
2025-05-13,12.5,295010,,,,,,,,,,
2025-05-14,12.8,332000,,,,,,,,,,
2025-05-15,12.45,502000,,,,,,,,,,
2025-05-16,12.1,568462,,,,,,,,,,
2025-05-19,12.0,311001,,,,,,,,,,
2025-05-20,11.9,156070,,,,,,,,,,
2025-05-21,12.0,175006,,,,,,,,,,
2025-05-22,11.95,134634,,,,,,,,,,
2025-05-23,11.6,365194,,,,,,,,,,
2025-05-26,11.75,157101,,,,,,,,,,
2025-05-27,11.45,193001,,,,,,,,,,
2025-05-28,11.55,219000,,,,,,,,,,
2025-05-29,11.45,192020,,,,,,,,,,
2025-06-02,11.3,259002,,,,,,,,,,
2025-06-03,11.3,139096,,,,,,,,,,
2025-06-04,11.45,252001,,,,,,,,,,
2025-06-05,11.5,151053,,,,,,,,,,
2025-06-06,11.45,97000,,,,,,,,,,
2025-06-09,11.4,270325,,,,,,,,,,
2025-06-10,11.6,248342,,,,,,,,,,
2025-06-11,11.45,245001,,,,,,,,,,
2025-06-12,11.7,220002,,,,,,,,,,
2025-06-13,11.35,267301,,,,,,,,,,
2025-06-16,11.4,85487,,,,,,,,,,
2025-06-17,11.35,265300,,,,,,,,,,
2025-06-18,11.55,188000,,,,,,,,,,
2025-06-19,11.9,875020,,,,,,,,,,
2025-06-20,11.95,410051,,,,,,,,,,
2025-06-23,11.9,118000,,,,,,,,,,
2025-06-24,12.15,311000,,,,,,,,,,
2025-06-25,12.1,172213,,,,,,,,,,
2025-06-26,12.1,127002,,,,,,,,,,
2025-06-27,11.95,98050,,,,,,,,,,
2025-06-30,11.8,112001,,,,,,,,,,
2025-07-01,11.65,237050,,,,,,,,,,
2025-07-02,11.65,81000,,,,,,,,,,
2025-07-03,11.7,155000,,,,,,,,,,
2025-07-04,11.5,212011,,,,,,,,,,
2025-07-07,11.5,243003,,,,,,,,,,
2025-07-08,11.25,183078,,,,,,,,,,
2025-07-09,11.25,134019,,,,,,,,,,
2025-07-10,11.2,160000,,,,,,,,,,
2025-07-11,11.35,180000,,,,,,,,,,
2025-07-14,11.3,84000,,,,,,,,,,
2025-07-15,11.25,239010,,,,,,,,,,
2025-07-16,11.4,73080,,,,,,,,,,
2025-07-17,11.45,138002,,,,,,,,,,
2025-07-18,11.45,158000,,,,,,,,,,
2025-07-21,11.4,91000,,,,,,,,,,
2025-07-22,11.1,321151,,,,,,,,,,
2025-07-23,11.1,143500,,,,,,,,,,
2025-07-24,11.2,230000,,,,,,,,,,
2025-07-25,11.35,271973,,,,,,,,,,
2025-07-28,11.25,100070,,,,,,,,,,
2025-07-29,11.05,258225,,,,,,,,,,
2025-07-30,11.1,125080,,,,,,,,,,
2025-07-31,11.1,178305,,,,,,,,,,
2025-08-04,11.4,142000,,,,,,,,,,
2025-08-05,11.35,254088,,,,,,,,,,
2025-08-06,11.45,123001,,,,,,,,,,
2025-08-07,11.3,186000,,,,,,,,,,
2025-08-08,11.4,327174,,,,,,,,,,
2025-08-11,11.3,217642,,,,,,,,,,
2025-08-12,11.25,608215,,,,,,,,,,
2025-08-13,11.1,295000,,,,,,,,,,
2025-08-14,11.15,162000,,,,,,,,,,
2025-08-15,11.4,480002,,,,,,,,,,
2025-08-18,11.45,297692,,,,,,,,,,
2025-08-19,11.35,258001,,,,,,,,,,
2025-08-20,11.35,179001,,,,,,,,,,
2025-08-21,11.3,157500,,,,,,,,,,
2025-08-22,11.25,141001,,,,,,,,,,
2025-08-25,11.2,238001,,,,,,,,,,
2025-08-26,11.2,142035,,,,,,,,,,
2025-08-27,11.2,182100,,,,,,,,,,
2025-08-28,11.15,217011,,,,,,,,,,
2025-08-29,11.25,314001,,,,,,,,,,
2025-09-01,11.15,137000,,,,,,,,,,
2025-09-02,11.05,287000,,,,,,,,,,
2025-09-03,11.15,274000,,,,,,,,,,
2025-09-04,11.15,157414,,,,,,,,,,
2025-09-05,11.1,135000,,,,,,,,,,
2025-09-08,11.0,218001,,,,,,,,,,
2025-09-09,11.0,152094,,,,,,,,,,
2025-09-10,10.85,385001,,,,,,,,,,
2025-09-11,10.65,330027,,,,,,,,,,
2025-09-12,10.55,434093,,,,,,,,,,
2025-09-15,10.35,359001,,,,,,,,,,
2025-09-16,11.35,767000,,,,,,,,,,
2025-09-17,12.45,1685100,,,,,,,,,,
2025-09-18,12.3,2633251,,,,,,,,,,
2025-09-19,12.55,712001,,,,,,,,,,
2025-09-22,12.15,455482,,,,,,,,,,
2025-09-23,11.8,538852,,,,,,,,,,
2025-09-24,12.2,417300,,,,,,,,,,
2025-09-25,11.95,258002,,,,,,,,,,
2025-09-26,11.45,432318,,,,,,,,,,
2025-09-30,11.8,187000,,,,,,,,,,
2025-10-01,11.8,272300,,,,,,,,,,
2025-10-02,11.7,224052,,,,,,,,,,
2025-10-03,11.7,79000,,,,,,,,,,
2025-10-07,11.95,289001,,,,,,,,,,
2025-10-08,12.0,252001,,,,,,,,,,
2025-10-09,11.85,338000,,,,,,,,,,
2025-10-13,11.7,200001,,,,,,,,,,
2025-10-14,11.5,315000,,,,,,,,,,
2025-10-15,11.55,81000,,,,,,,,,,
2025-10-16,11.85,198975,,,,,,,,,,
2025-10-17,11.65,184261,,,,,,,,,,
2025-10-20,11.5,188001,,,,,,,,,,
2025-10-21,11.85,278002,,,,,,,,,,
2025-10-22,11.7,210003,,,,,,,,,,
2025-10-23,11.65,153000,,,,,,,,,,
2025-10-27,11.5,136001,,,,,,,,,,
2025-10-28,11.4,187000,,,,,,,,,,
2025-10-29,11.2,388000,,,,,,,,,,
2025-10-30,11.8,357001,,,,,,,,,,
2025-10-31,11.65,160326,,,,,,,,,,
2025-11-03,11.45,129052,,,,,,,,,,
2025-11-04,11.2,145219,,,,,,,,,,
2025-11-05,11.3,169000,,,,,,,,,,
2025-11-06,11.2,129001,,,,,,,,,,
2025-11-07,11.15,206002,,,,,,,,,,
2025-11-10,11.1,200000,,,,,,,,,,
2025-11-11,10.8,585101,,,,,,,,,,
2025-11-12,11.2,180877,,,,,,,,,,
2025-11-13,10.9,418876,,,,,,,,,,
2025-11-14,10.95,260001,,,,,,,,,,
2025-11-17,10.8,122004,,,,,,,,,,
2025-11-18,10.65,228037,,,,,,,,,,
2025-11-19,10.7,216000,,,,,,,,,,
2025-11-20,10.55,288000,,,,,,,,,,
2025-11-21,10.6,209010,,,,,,,,,,
2025-11-24,10.55,172001,,,,,,,,,,
2025-11-25,10.55,131001,,,,,,,,,,
2025-11-26,10.8,170000,,,,,,,,,,
2025-11-27,11.15,179412,,,,,,,,,,
2025-11-28,11.1,119591,,,,,,,,,,
2025-12-01,10.8,165001,,,,,,,,,,
2025-12-02,11.05,187002,,,,,,,,,,
2025-12-03,11.15,178021,,,,,,,,,,
2025-12-04,11.15,261656,,,,,,,,,,
2025-12-05,11.2,102247,,,,,,,,,,
2025-12-08,11.1,160102,,,,,,,,,,
2025-12-09,11.15,58001,,,,,,,,,,
2025-12-10,11.0,190500,,,,,,,,,,
2025-12-11,10.95,127055,,,,,,,,,,
2025-12-12,10.8,183722,,,,,,,,,,
2025-12-15,10.9,81002,,,,,,,,,,
2025-12-16,11.95,803525,,,,,,,,,,
2025-12-17,12.05,1770170,,,,,,,,,,
2025-12-18,11.7,388002,,,,,,,,,,
2025-12-19,11.55,296000,,,,,,,,,,
2025-12-22,11.85,253000,,,,,,,,,,
2025-12-23,11.8,271000,,,,,,,,,,
2025-12-24,11.45,302202,,,,,,,,,,
2025-12-26,11.65,158091,,,,,,,,,,
2025-12-29,11.55,234000,,,,,,,,,,
2025-12-30,11.6,173223,,,,,,,,,,
2025-12-31,11.35,230124,,,,,,,,,,
2026-01-02,11.4,280000,,,,,,,,,,
2026-01-05,11.0,403001,,,,,,,,,,
2026-01-06,11.25,309242,,,,,,,,,,
2026-01-07,11.2,356001,,,,,,,,,,
2026-01-08,11.25,271001,,,,,,,,,,
2026-01-09,11.1,224000,,,,,,,,,,
2026-01-12,12.2,1500095,,,,,,,,,,
2026-01-13,11.75,1888001,,,,,,,,,,
2026-01-14,12.3,1104000,,,,,,,,,,
2026-01-15,12.2,636253,,,,,,,,,,
2026-01-16,12.65,1078237,,,,,,,,,,
2026-01-19,12.9,1613891,,,,,,,,,,
2026-01-20,12.45,914577,,,,,,,,,,
2026-01-21,13.65,3594006,,,,,,,,,,
2026-01-22,15.0,5781010,,,,,,,,,,
2026-01-23,14.0,3928696,,,,,,,,,,
2026-01-26,13.7,2028235,,,,,,,,,,
2026-01-27,13.35,1357601,,,,,,,,,,
2026-01-28,13.0,1052861,,,,,,,,,,
2026-01-29,13.4,1058031,,,,,,,,,,
2026-01-30,12.7,815134,,,,,,,,,,
2026-02-02,12.7,538000,,,,,,,,,,
2026-02-03,12.7,527950,,,,,,,,,,
2026-02-04,12.95,512380,,,,,,,,,,
2026-02-05,13.0,758137,,,,,,,,,,
2026-02-06,12.5,640094,,,,,,,,,,
2026-02-09,12.5,675131,,,,,,,,,,
2026-02-10,12.45,412375,,,,,,,,,,
2026-02-11,12.45,541133,,,,,,,,,,
2026-02-23,12.6,416439,,,,,,,,,,
2026-02-24,12.9,597974,,,,,,,,,,
2026-02-25,12.45,566176,,,,,,,,,,
2026-02-26,13.65,1426994,,,,,,,,,,
2026-03-02,15.0,4892050,,,,,,,,,,
2026-03-03,14.55,4188309,,,,,,,,,,
2026-03-04,13.4,1697080,,,,,,,,,,
2026-03-05,13.8,907010,,,,,,,,,,
2026-03-06,13.75,526000,,,,,,,,,,
2026-03-09,13.1,1118023,,,,,,,,,,
2026-03-10,12.95,556005,,,,,,,,,,
2026-03-11,12.95,656090,,,,,,,,,,
2026-03-12,13.0,347007,,,,,,,,,,
2026-03-13,13.2,646219,,,,,,,,,,
2026-03-16,12.9,580066,,,,,,,,,,
2026-03-17,14.15,1251445,,,,,,,,,,
2026-03-18,14.0,2448633,,,,,,,,,,
2026-03-19,14.0,943105,,,,,,,,,,
2026-03-20,14.05,992005,,,,,,,,,,
2026-03-23,13.6,976042,,,,,,,,,,
2026-03-24,13.0,931230,,,,,,,,,,
2026-03-25,13.35,371004,,,,,,,,,,
2026-03-26,12.95,505153,,,,,,,,,,
2026-03-27,13.1,340200,,,,,,,,,,
2026-03-30,12.85,517099,,,,,,,,,,
2026-03-31,12.35,502612,,,,,,,,,,
2026-04-01,12.3,397000,,,,,,,,,,
2026-04-02,12.3,277500,,,,,,,,,,
2026-04-07,12.4,262591,,,,,,,,,,
2026-04-08,12.5,367009,,,,,,,,,,
2026-04-09,12.55,567100,,,,,,,,,,
2026-04-10,12.3,442002,,,,,,,,,,
2026-04-13,12.2,394102,,,,,,,,,,
2026-04-14,12.1,384103,,,,,,,,,,
2026-04-15,12.55,599607,,,,,,,,,,
2026-04-16,12.65,385619,,,,,,,,,,
2026-04-17,13.9,2541000,,,,,,,,,,
2026-04-20,13.6,1751876,,,,,,,,,,
2026-04-21,14.05,1173181,,,,,,,,,,
2026-04-22,14.15,1073077,,,,,,,,,,
2026-04-23,13.9,1583001,,,,,,,,,,
2026-04-24,13.7,700079,,,,,,,,,,
