2024-08-09,136.5,597216,,,,,,,,,
2024-08-12,137.0,442345,,,,,,,,,
2024-08-13,138.0,178033,,,,,,,,,
2024-08-14,140.0,257297,,,,,,,,,
2024-08-15,137.0,320803,,,,,,,,,
2024-08-16,138.5,403076,,,,,,,,,
2024-08-19,140.5,276060,,,,,,,,,
2024-08-20,140.0,158206,,,,,,,,,
2024-08-21,138.0,362100,,,,,,,,,
2024-08-22,138.5,153011,,,,,,,,,
2024-08-23,139.0,303049,,,,,,,,,
2024-08-26,140.0,233006,,,,,,,,,
2024-08-27,141.0,150146,,,,,,,,,
2024-08-28,141.5,259137,,,,,,,,,
2024-08-29,141.5,255006,,,,,,,,,
2024-08-30,145.0,517566,,,,,,,,,
2024-09-02,140.5,326136,,,,,,,,,
2024-09-03,139.5,155010,,,,,,,,,
2024-09-04,132.0,1253666,,,,,,,,,
2024-09-05,130.0,618206,,,,,,,,,
2024-09-06,130.0,611375,,,,,,,,,
2024-09-09,127.5,604076,,,,,,,,,
2024-09-10,127.0,377016,,,,,,,,,
2024-09-11,126.0,147003,,,,,,,,,
2024-09-12,129.5,276400,,,,,,,,,
2024-09-13,130.5,99411,,,,,,,,,
2024-09-16,131.5,188025,,,,,,,,,
2024-09-18,128.5,345069,,,,,,,,,
2024-09-19,130.5,191006,,,,,,,,,
2024-09-20,129.5,551006,,,,,,,,,
2024-09-23,129.5,401147,,,,,,,,,
2024-09-24,130.0,381125,,,,,,,,,
2024-09-25,132.0,616032,,,,,,,,,
2024-09-26,132.5,472006,,,,,,,,,
2024-09-27,134.5,444041,,,,,,,,,
2024-09-30,134.5,199044,,,,,,,,,
2024-10-01,131.0,420500,,,,,,,,,
2024-10-04,128.5,399006,,,,,,,,,
2024-10-07,133.5,380006,,,,,,,,,
2024-10-08,130.5,209006,,,,,,,,,
2024-10-09,127.5,375006,,,,,,,,,
2024-10-11,129.0,207006,,,,,,,,,
2024-10-14,129.0,130368,,,,,,,,,
2024-10-15,131.0,220611,,,,,,,,,
2024-10-16,130.5,791101,,,,,,,,,
2024-10-17,130.5,348500,,,,,,,,,
2024-10-18,127.5,692293,,,,,,,,,
2024-10-21,128.5,622222,,,,,,,,,
2024-10-22,126.0,841299,,,,,,,,,
2024-10-23,119.0,3390404,,,,,,,,,
2024-10-24,120.5,846449,,,,,,,,,
2024-10-25,118.5,716552,,,,,,,,,
2024-10-28,117.0,827077,,,,,,,,,
2024-10-29,116.0,556376,,,,,,,,,
2024-10-30,116.5,281007,,,,,,,,,
2024-11-01,120.0,434113,,,,,,,,,
2024-11-04,116.5,592107,,,,,,,,,
2024-11-05,116.5,191263,,,,,,,,,
2024-11-06,117.5,271014,,,,,,,,,
2024-11-07,120.0,449070,,,,,,,,,
2024-11-08,119.0,434345,,,,,,,,,
2024-11-11,121.0,155300,,,,,,,,,
2024-11-12,118.0,523121,,,,,,,,,
2024-11-13,116.0,365720,,,,,,,,,
2024-11-14,113.5,570207,,,,,,,,,
2024-11-15,114.5,352808,,,,,,,,,
2024-11-18,113.0,570112,,,,,,,,,
2024-11-19,113.5,513205,,,,,,,,,
2024-11-20,111.5,492537,,,,,,,,,
2024-11-21,113.5,292073,,,,,,,,,
2024-11-22,114.0,283094,,,,,,,,,
2024-11-25,117.0,451570,,,,,,,,,
2024-11-26,115.5,218530,,,,,,,,,
2024-11-27,112.0,558500,,,,,,,,,
2024-11-28,111.5,616095,,,,,,,,,
2024-11-29,110.5,541500,,,,,,,,,
2024-12-02,111.0,501600,,,,,,,,,
2024-12-03,110.5,375076,,,,,,,,,
2024-12-04,111.5,212285,,,,,,,,,
2024-12-05,111.0,322523,,,,,,,,,
2024-12-06,111.0,230020,,,,,,,,,
2024-12-09,113.0,513215,,,,,,,,,
2024-12-10,110.5,309049,,,,,,,,,
2024-12-11,110.5,177200,,,,,,,,,
2024-12-12,110.5,154020,,,,,,,,,
2024-12-13,103.0,1243319,,,,,,,,,
2024-12-16,102.0,526271,,,,,,,,,
2024-12-17,101.0,3347810,,,,,,,,,
2024-12-18,99.6,763800,,,,,,,,,
2024-12-19,100.0,529500,,,,,,,,,
2024-12-20,98.2,1800562,,,,,,,,,
2024-12-23,97.7,1877760,,,,,,,,,
2024-12-24,100.0,2280050,,,,,,,,,
2024-12-25,101.5,1824160,,,,,,,,,
2024-12-26,102.5,1761369,,,,,,,,,
2024-12-27,99.6,783365,,,,,,,,,
2024-12-30,95.8,1292876,,,,,,,,,
2024-12-31,95.7,503209,,,,,,,,,
2025-01-02,94.1,654216,,,,,,,,,
2025-01-03,89.6,1688250,,,,,,,,,
2025-01-06,91.8,852242,,,,,,,,,
2025-01-07,91.0,646150,,,,,,,,,
2025-01-08,89.0,806002,,,,,,,,,
2025-01-09,86.0,1039667,,,,,,,,,
2025-01-10,85.6,490093,,,,,,,,,
2025-01-13,82.4,1001351,,,,,,,,,
2025-01-14,84.1,327012,,,,,,,,,
