2025-04-29,71.9,424026,,,,,,,,,,
2025-04-30,70.7,498117,,,,,,,,,,
2025-05-02,71.2,516630,,,,,,,,,,
2025-05-05,68.6,563093,,,,,,,,,,
2025-05-06,69.9,209102,,,,,,,,,,
2025-05-07,72.7,709525,,,,,,,,,,
2025-05-08,74.0,1432361,,,,,,,,,,
2025-05-09,74.4,636018,,,,,,,,,,
2025-05-12,75.5,439020,,,,,,,,,,
2025-05-13,75.6,507301,,,,,,,,,,
2025-05-14,77.0,479065,,,,,,,,,,
2025-05-15,76.3,298055,,,,,,,,,,
2025-05-16,77.1,349003,,,,,,,,,,
2025-05-19,75.7,373186,,,,,,,,,,
2025-05-20,76.5,205101,,,,,,,,,,
2025-05-21,77.2,461383,,,,,,,,,,
2025-05-22,78.5,501250,,,,,,,,,,
2025-05-23,77.5,313144,,,,,,,,,,
2025-05-26,76.9,181021,,,,,,,,,,
2025-05-27,77.3,212009,,,,,,,,,,
2025-05-28,76.3,192074,,,,,,,,,,
2025-05-29,77.2,322000,,,,,,,,,,
2025-06-02,75.6,309026,,,,,,,,,,
2025-06-03,76.1,153062,,,,,,,,,,
2025-06-04,77.3,165187,,,,,,,,,,
2025-06-05,77.2,135003,,,,,,,,,,
2025-06-06,77.9,232050,,,,,,,,,,
2025-06-09,80.9,2272160,,,,,,,,,,
2025-06-10,83.0,754210,,,,,,,,,,
2025-06-11,82.0,378061,,,,,,,,,,
2025-06-12,81.3,228101,,,,,,,,,,
2025-06-13,79.6,479253,,,,,,,,,,
2025-06-16,80.3,182051,,,,,,,,,,
2025-06-17,81.2,295365,,,,,,,,,,
2025-06-18,80.7,135166,,,,,,,,,,
2025-06-19,79.4,226116,,,,,,,,,,
2025-06-20,78.7,377017,,,,,,,,,,
2025-06-23,77.7,214148,,,,,,,,,,
2025-06-24,79.7,226149,,,,,,,,,,
2025-06-25,79.9,196050,,,,,,,,,,
2025-06-26,80.3,213815,,,,,,,,,,
2025-06-27,80.9,239057,,,,,,,,,,
2025-06-30,78.1,372601,,,,,,,,,,
2025-07-01,77.7,328290,,,,,,,,,,
2025-07-02,77.9,191478,,,,,,,,,,
2025-07-03,78.3,307000,,,,,,,,,,
2025-07-04,76.6,472690,,,,,,,,,,
2025-07-07,75.6,772799,,,,,,,,,,
2025-07-08,75.3,481821,,,,,,,,,,
2025-07-09,77.0,189166,,,,,,,,,,
2025-07-10,76.6,200899,,,,,,,,,,
2025-07-11,78.0,392030,,,,,,,,,,
2025-07-14,77.1,149120,,,,,,,,,,
2025-07-15,77.6,173252,,,,,,,,,,
2025-07-16,79.1,518020,,,,,,,,,,
2025-07-17,81.2,442073,,,,,,,,,,
2025-07-18,85.5,2082150,,,,,,,,,,
2025-07-21,88.1,2609503,,,,,,,,,,
2025-07-22,87.2,1790605,,,,,,,,,,
2025-07-23,87.3,669014,,,,,,,,,,
2025-07-24,88.0,983325,,,,,,,,,,
2025-07-25,87.5,468120,,,,,,,,,,
2025-07-28,86.8,770100,,,,,,,,,,
2025-07-29,84.9,480155,,,,,,,,,,
2025-07-30,82.4,1844709,,,,,,,,,,
2025-07-31,81.0,726537,,,,,,,,,,
2025-08-04,79.4,862400,,,,,,,,,,
2025-08-05,80.4,557134,,,,,,,,,,
2025-08-06,79.5,460176,,,,,,,,,,
2025-08-07,79.6,464019,,,,,,,,,,
2025-08-08,79.6,528000,,,,,,,,,,
2025-08-11,79.6,366086,,,,,,,,,,
2025-08-12,82.0,889409,,,,,,,,,,
2025-08-13,82.4,1483021,,,,,,,,,,
2025-08-14,85.7,1147670,,,,,,,,,,
2025-08-15,84.9,616212,,,,,,,,,,
2025-08-18,84.8,373047,,,,,,,,,,
2025-08-19,83.8,374060,,,,,,,,,,
2025-08-20,82.2,465016,,,,,,,,,,
2025-08-21,83.3,309002,,,,,,,,,,
2025-08-22,83.4,314050,,,,,,,,,,
2025-08-25,85.8,1044801,,,,,,,,,,
2025-08-26,86.5,450904,,,,,,,,,,
2025-08-27,87.8,826268,,,,,,,,,,
2025-08-28,87.0,436072,,,,,,,,,,
2025-08-29,86.2,377594,,,,,,,,,,
2025-09-01,83.3,642490,,,,,,,,,,
2025-09-02,83.8,348162,,,,,,,,,,
2025-09-03,90.8,2772671,,,,,,,,,,
2025-09-04,91.0,3606616,,,,,,,,,,
2025-09-05,91.8,2102357,,,,,,,,,,
2025-09-08,93.2,2515293,,,,,,,,,,
2025-09-09,92.5,2513001,,,,,,,,,,
2025-09-10,89.3,2408778,,,,,,,,,,
2025-09-11,89.6,6981040,,,,,,,,,,
2025-09-12,95.0,10526135,,,,,,,,,,
2025-09-15,92.6,3763044,,,,,,,,,,
2025-09-16,92.3,3255422,,,,,,,,,,
2025-09-17,93.2,3767072,,,,,,,,,,
2025-09-18,96.0,7040115,,,,,,,,,,
2025-09-19,95.8,4782292,,,,,,,,,,
2025-09-22,95.0,2855021,,,,,,,,,,
2025-09-23,95.5,2537323,,,,,,,,,,
2025-09-24,95.3,2029614,,,,,,,,,,
2025-09-25,93.2,1550481,,,,,,,,,,
2025-09-26,92.4,1349410,,,,,,,,,,
2025-09-30,94.5,916170,,,,,,,,,,
2025-10-01,95.9,2244305,,,,,,,,,,
2025-10-02,95.0,1800125,,,,,,,,,,
2025-10-03,94.6,2097132,,,,,,,,,,
2025-10-07,94.9,1048538,,,,,,,,,,
2025-10-08,92.5,2350608,,,,,,,,,,
2025-10-09,92.6,998688,,,,,,,,,,
2025-10-13,91.7,1055515,,,,,,,,,,
2025-10-14,89.4,905710,,,,,,,,,,
2025-10-15,94.7,2573439,,,,,,,,,,
2025-10-16,94.6,2020716,,,,,,,,,,
2025-10-17,92.9,768248,,,,,,,,,,
2025-10-20,96.3,2438382,,,,,,,,,,
2025-10-21,105.5,17366669,,,,,,,,,,
2025-10-22,101.5,13775364,,,,,,,,,,
2025-10-23,102.0,5968530,,,,,,,,,,
2025-10-27,106.5,8730001,,,,,,,,,,
2025-10-28,100.5,8200158,,,,,,,,,,
2025-10-29,99.1,3329295,,,,,,,,,,
2025-10-30,97.2,3226514,,,,,,,,,,
2025-10-31,102.5,8857747,,,,,,,,,,
2025-11-03,100.0,3784351,,,,,,,,,,
2025-11-04,97.5,2782933,,,,,,,,,,
2025-11-05,101.0,4589730,,,,,,,,,,
2025-11-06,101.0,3086674,,,,,,,,,,
2025-11-07,96.7,3640512,,,,,,,,,,
2025-11-10,95.6,1713397,,,,,,,,,,
2025-11-11,95.9,1720619,,,,,,,,,,
2025-11-12,96.2,1074316,,,,,,,,,,
2025-11-13,96.2,1379676,,,,,,,,,,
2025-11-14,93.1,1989350,,,,,,,,,,
2025-11-17,91.7,1804107,,,,,,,,,,
2025-11-18,90.0,1797120,,,,,,,,,,
2025-11-19,88.6,1317200,,,,,,,,,,
2025-11-20,91.0,2010424,,,,,,,,,,
2025-11-21,88.3,1189112,,,,,,,,,,
2025-11-24,88.1,1084263,,,,,,,,,,
2025-11-25,89.8,1122434,,,,,,,,,,
2025-11-26,90.8,791050,,,,,,,,,,
2025-11-27,91.5,1416100,,,,,,,,,,
2025-11-28,93.0,2349247,,,,,,,,,,
2025-12-01,91.2,721343,,,,,,,,,,
2025-12-02,89.3,952573,,,,,,,,,,
2025-12-03,90.8,468028,,,,,,,,,,
2025-12-04,89.8,486029,,,,,,,,,,
2025-12-05,89.8,304174,,,,,,,,,,
2025-12-08,89.3,1127096,,,,,,,,,,
2025-12-09,88.6,945309,,,,,,,,,,
2025-12-10,89.1,1167100,,,,,,,,,,
2025-12-11,88.6,1090021,,,,,,,,,,
2025-12-12,88.7,534005,,,,,,,,,,
2025-12-15,87.5,564051,,,,,,,,,,
2025-12-16,86.5,759049,,,,,,,,,,
2025-12-17,90.6,3024275,,,,,,,,,,
2025-12-18,89.8,939006,,,,,,,,,,
2025-12-19,89.9,777152,,,,,,,,,,
2025-12-22,91.5,1144250,,,,,,,,,,
2025-12-23,90.7,634094,,,,,,,,,,
2025-12-24,90.9,1462042,,,,,,,,,,
2025-12-26,91.2,626164,,,,,,,,,,
2025-12-29,90.8,583457,,,,,,,,,,
2025-12-30,89.9,524204,,,,,,,,,,
2025-12-31,90.1,464773,,,,,,,,,,
2026-01-02,92.3,1418895,,,,,,,,,,
2026-01-05,90.8,1162878,,,,,,,,,,
2026-01-06,91.7,1066148,,,,,,,,,,
2026-01-07,90.8,872026,,,,,,,,,,
2026-01-08,88.6,1401002,,,,,,,,,,
2026-01-09,88.8,604250,,,,,,,,,,
2026-01-12,90.5,779201,,,,,,,,,,
2026-01-13,88.5,936300,,,,,,,,,,
2026-01-14,90.5,1681051,,,,,,,,,,
2026-01-15,90.1,694449,,,,,,,,,,
2026-01-16,90.9,1425272,,,,,,,,,,
2026-01-19,94.8,3808607,,,,,,,,,,
2026-01-20,96.7,4017522,,,,,,,,,,
2026-01-21,98.2,7616369,,,,,,,,,,
2026-01-22,100.0,6255334,,,,,,,,,,
2026-01-23,96.9,2950786,,,,,,,,,,
2026-01-26,95.9,1430882,,,,,,,,,,
2026-01-27,95.0,1000340,,,,,,,,,,
2026-01-28,96.2,2551841,,,,,,,,,,
2026-01-29,95.5,4841268,,,,,,,,,,
2026-01-30,92.5,1296278,,,,,,,,,,
2026-02-02,88.8,1301631,,,,,,,,,,
2026-02-03,88.4,890998,,,,,,,,,,
2026-02-04,89.8,561606,,,,,,,,,,
2026-02-05,93.1,3683458,,,,,,,,,,
2026-02-06,89.9,1445005,,,,,,,,,,
2026-02-09,90.6,978700,,,,,,,,,,
2026-02-10,90.2,801100,,,,,,,,,,
2026-02-11,89.6,1160146,,,,,,,,,,
2026-02-23,94.9,2214698,,,,,,,,,,
2026-02-24,95.3,1307103,,,,,,,,,,
2026-02-25,95.5,833011,,,,,,,,,,
2026-02-26,98.4,4416323,,,,,,,,,,
2026-03-02,98.8,3725929,,,,,,,,,,
2026-03-03,99.1,4388510,,,,,,,,,,
2026-03-04,94.6,2462040,,,,,,,,,,
2026-03-05,97.8,2184561,,,,,,,,,,
2026-03-06,101.0,4905390,,,,,,,,,,
2026-03-09,96.5,3746590,,,,,,,,,,
2026-03-10,99.1,2927457,,,,,,,,,,
2026-03-11,101.0,4189504,,,,,,,,,,
2026-03-12,101.0,3243007,,,,,,,,,,
2026-03-13,111.0,9180218,,,,,,,,,,
2026-03-16,112.5,16082098,,,,,,,,,,
2026-03-17,112.5,6333010,,,,,,,,,,
2026-03-18,114.0,4317896,,,,,,,,,,
2026-03-19,112.5,2704945,,,,,,,,,,
2026-03-20,107.5,5402442,,,,,,,,,,
2026-03-23,104.0,2606130,,,,,,,,,,
2026-03-24,105.5,2154035,,,,,,,,,,
2026-03-25,104.5,1965331,,,,,,,,,,
2026-03-26,103.5,1624813,,,,,,,,,,
2026-03-27,102.5,1129126,,,,,,,,,,
2026-03-30,99.3,1901326,,,,,,,,,,
2026-03-31,96.6,1387452,,,,,,,,,,
2026-04-01,99.3,1018425,,,,,,,,,,
2026-04-02,100.5,1465502,,,,,,,,,,
2026-04-07,104.0,1642068,,,,,,,,,,
2026-04-08,108.5,3977457,,,,,,,,,,
2026-04-09,108.0,2063308,,,,,,,,,,
2026-04-10,107.5,1729653,,,,,,,,,,
2026-04-13,111.0,2752501,,,,,,,,,,
2026-04-14,111.0,2414704,,,,,,,,,,
2026-04-15,109.0,2053341,,,,,,,,,,
2026-04-16,116.0,5735545,,,,,,,,,,
2026-04-17,127.5,10599431,,,,,,,,,,
2026-04-20,126.0,13213301,,,,,,,,,,
2026-04-21,128.0,8874192,,,,,,,,,,
2026-04-22,128.0,3984847,,,,,,,,,,
2026-04-23,117.0,7537041,,,,,,,,,,
2026-04-24,116.0,3888026,,,,,,,,,,
2026-04-27,119.0,3981645,,,,,,,,,,
2026-04-28,118.5,2056771,,,,,,,,,,
2026-04-29,119.0,1957800,,,,,,,,,,
2026-04-30,118.5,1682579,,,,,,,,,,
2026-05-04,119.5,1974198,,,,,,,,,,
2026-05-05,124.5,4119764,,,,,,,,,,
2026-05-06,122.0,3275376,,,,,,,,,,
2026-05-07,128.0,7972156,,,,,,,,,,
2026-05-08,126.0,4609608,143.8095836962029,113.95666666666666,84.1037496371304,86.81250699135398,81.62362621604976,124.0,121.1,119.6,113.95666666666666,106.40166666666667
