2024-08-09,28.1,66228,,,,,,,,,
2024-08-12,28.05,28150,,,,,,,,,
2024-08-13,28.1,26100,,,,,,,,,
2024-08-14,27.3,45548,,,,,,,,,
2024-08-15,27.4,20000,,,,,,,,,
2024-08-16,27.55,19279,,,,,,,,,
2024-08-19,27.2,28471,,,,,,,,,
2024-08-20,27.2,31060,,,,,,,,,
2024-08-21,27.25,26252,,,,,,,,,
2024-08-22,27.4,16000,,,,,,,,,
2024-08-23,27.9,20128,,,,,,,,,
2024-08-26,28.1,32012,,,,,,,,,
2024-08-27,28.1,3000,,,,,,,,,
2024-08-28,27.85,15000,,,,,,,,,
2024-08-29,27.65,12332,,,,,,,,,
2024-08-30,27.65,37112,,,,,,,,,
2024-09-02,27.65,44000,,,,,,,,,
2024-09-03,27.5,15019,,,,,,,,,
2024-09-04,26.6,66137,,,,,,,,,
2024-09-05,26.8,21180,,,,,,,,,
2024-09-06,26.95,12000,,,,,,,,,
2024-09-09,26.75,27022,,,,,,,,,
2024-09-10,26.7,7070,,,,,,,,,
2024-09-11,26.85,3000,,,,,,,,,
2024-09-12,26.85,15000,,,,,,,,,
2024-09-13,27.45,31050,,,,,,,,,
2024-09-16,27.45,8040,,,,,,,,,
2024-09-18,27.4,2000,,,,,,,,,
2024-09-19,27.25,14231,,,,,,,,,
2024-09-20,27.1,13002,,,,,,,,,
2024-09-23,27.4,5000,,,,,,,,,
2024-09-24,27.4,0,,,,,,,,,
2024-09-25,27.4,10302,,,,,,,,,
2024-09-26,27.6,9069,,,,,,,,,
2024-09-27,27.65,7109,,,,,,,,,
2024-09-30,27.95,27023,,,,,,,,,
2024-10-01,28.1,13299,,,,,,,,,
2024-10-04,27.7,12108,,,,,,,,,
2024-10-07,27.8,4149,,,,,,,,,
2024-10-08,27.65,3172,,,,,,,,,
2024-10-09,27.7,18070,,,,,,,,,
2024-10-11,27.4,7008,,,,,,,,,
2024-10-14,27.75,20000,,,,,,,,,
2024-10-15,27.6,19050,,,,,,,,,
2024-10-16,27.2,8367,,,,,,,,,
2024-10-17,27.35,8245,,,,,,,,,
2024-10-18,27.4,7000,,,,,,,,,
2024-10-21,27.5,3120,,,,,,,,,
2024-10-22,27.7,24000,,,,,,,,,
2024-10-23,27.7,1030,,,,,,,,,
2024-10-24,27.3,13038,,,,,,,,,
2024-10-25,27.65,20000,,,,,,,,,
2024-10-28,27.65,16003,,,,,,,,,
2024-10-29,27.1,16068,,,,,,,,,
2024-10-30,27.3,9239,,,,,,,,,
2024-11-01,27.45,25025,,,,,,,,,
2024-11-04,27.55,44002,,,,,,,,,
2024-11-05,27.55,6020,,,,,,,,,
2024-11-06,27.3,21000,,,,,,,,,
2024-11-07,27.35,3100,,,,,,,,,
2024-11-08,27.35,1000,,,,,,,,,
2024-11-11,28.6,192570,,,,,,,,,
2024-11-12,28.0,63000,,,,,,,,,
2024-11-13,28.1,78000,,,,,,,,,
2024-11-14,27.8,30095,,,,,,,,,
2024-11-15,27.95,15080,,,,,,,,,
2024-11-18,27.85,7213,,,,,,,,,
2024-11-19,27.85,27019,,,,,,,,,
2024-11-20,27.85,11506,,,,,,,,,
2024-11-21,27.8,16000,,,,,,,,,
2024-11-22,27.7,11000,,,,,,,,,
2024-11-25,28.0,23066,,,,,,,,,
2024-11-26,28.0,51017,,,,,,,,,
2024-11-27,27.8,10144,,,,,,,,,
2024-11-28,27.5,14000,,,,,,,,,
2024-11-29,27.75,3101,,,,,,,,,
2024-12-02,27.8,6179,,,,,,,,,
2024-12-03,27.65,31439,,,,,,,,,
2024-12-04,27.55,47251,,,,,,,,,
2024-12-05,27.6,2231,,,,,,,,,
2024-12-06,27.25,31071,,,,,,,,,
2024-12-09,27.2,485000,,,,,,,,,
2024-12-10,27.2,9263,,,,,,,,,
2024-12-11,27.15,3080,,,,,,,,,
2024-12-12,27.45,10000,,,,,,,,,
2024-12-13,27.55,33201,,,,,,,,,
2024-12-16,27.4,9114,,,,,,,,,
2024-12-17,27.4,0,,,,,,,,,
2024-12-18,27.3,5000,,,,,,,,,
2024-12-19,26.95,31000,,,,,,,,,
