2025-04-29,18.1,6248480,,,,,,,,,
2025-04-30,17.55,1851515,,,,,,,,,
2025-05-02,18.0,1870846,,,,,,,,,
2025-05-05,17.55,2217100,,,,,,,,,
2025-05-06,18.05,5764345,,,,,,,,,
2025-05-07,17.85,4651133,,,,,,,,,
2025-05-08,18.05,4066770,,,,,,,,,
2025-05-09,18.0,3633515,,,,,,,,,
2025-05-12,17.85,1205812,,,,,,,,,
2025-05-13,17.5,2007724,,,,,,,,,
2025-05-14,17.35,3020087,,,,,,,,,
2025-05-15,17.35,1586972,,,,,,,,,
2025-05-16,17.05,1249609,,,,,,,,,
2025-05-19,16.75,1220462,,,,,,,,,
2025-05-20,16.6,1268100,,,,,,,,,
2025-05-21,16.6,661740,,,,,,,,,
2025-05-22,16.4,934500,,,,,,,,,
2025-05-23,16.45,808210,,,,,,,,,
2025-05-26,16.2,649020,,,,,,,,,
2025-05-27,16.1,1245310,,,,,,,,,
2025-05-28,16.0,890030,,,,,,,,,
2025-05-29,15.55,904057,,,,,,,,,
2025-06-02,16.05,2808758,,,,,,,,,
2025-06-03,16.05,1822631,,,,,,,,,
2025-06-04,16.1,832022,,,,,,,,,
2025-06-05,16.0,754008,,,,,,,,,
2025-06-06,15.95,638070,,,,,,,,,
2025-06-09,15.95,635756,,,,,,,,,
2025-06-10,16.0,516000,,,,,,,,,
2025-06-11,16.0,517936,,,,,,,,,
2025-06-12,16.0,394358,,,,,,,,,
2025-06-13,15.75,4097425,,,,,,,,,
2025-06-16,15.65,1642738,,,,,,,,,
2025-06-17,15.7,844221,,,,,,,,,
2025-06-18,15.55,779738,,,,,,,,,
2025-06-19,15.45,1736000,,,,,,,,,
2025-06-20,15.3,922209,,,,,,,,,
2025-06-23,15.1,1305014,,,,,,,,,
2025-06-24,15.35,637820,,,,,,,,,
2025-06-25,15.15,819148,,,,,,,,,
2025-06-26,15.15,1125000,,,,,,,,,
2025-06-27,15.15,868400,,,,,,,,,
2025-06-30,14.85,1308000,,,,,,,,,
2025-07-01,14.75,1541999,,,,,,,,,
2025-07-02,14.8,1286000,,,,,,,,,
2025-07-03,14.9,1239123,,,,,,,,,
2025-07-04,14.55,954046,,,,,,,,,
2025-07-07,14.55,476450,,,,,,,,,
2025-07-08,14.35,490000,,,,,,,,,
2025-07-09,14.3,559001,,,,,,,,,
2025-07-10,14.45,374164,,,,,,,,,
2025-07-11,14.75,361020,,,,,,,,,
2025-07-14,14.6,316920,,,,,,,,,
2025-07-15,14.7,298476,,,,,,,,,
2025-07-16,14.8,890400,,,,,,,,,
2025-07-17,15.0,458525,,,,,,,,,
2025-07-18,15.0,420051,,,,,,,,,
2025-07-21,15.2,618200,,,,,,,,,
2025-07-22,14.85,777052,,,,,,,,,
2025-07-23,15.45,1806740,,,,,,,,,
2025-07-24,15.5,1285646,,,,,,,,,
2025-07-25,15.75,1236208,,,,,,,,,
2025-07-28,16.15,1608318,,,,,,,,,
2025-07-29,16.3,1881929,,,,,,,,,
2025-07-30,16.85,8703000,,,,,,,,,
2025-07-31,16.4,1812580,,,,,,,,,
2025-08-04,17.05,1660706,,,,,,,,,
2025-08-05,18.15,10718602,,,,,,,,,
2025-08-06,18.3,4435616,,,,,,,,,
2025-08-07,18.3,2476493,,,,,,,,,
2025-08-08,18.3,2581350,,,,,,,,,
2025-08-11,18.7,3840940,,,,,,,,,
2025-08-12,19.5,6450477,,,,,,,,,
2025-08-13,21.45,10713992,,,,,,,,,
2025-08-14,20.4,30006224,,,,,,,,,
2025-08-15,20.7,5495342,,,,,,,,,
2025-08-18,21.65,14473849,,,,,,,,,
2025-08-19,20.05,6118298,,,,,,,,,
2025-08-20,19.55,4046900,,,,,,,,,
2025-08-21,19.8,2626172,,,,,,,,,
2025-08-22,19.8,6034277,,,,,,,,,
2025-08-25,20.4,6972578,,,,,,,,,
2025-08-26,22.4,11466748,,,,,,,,,
2025-08-27,21.65,29740139,,,,,,,,,
2025-08-28,22.4,19152982,,,,,,,,,
2025-08-29,21.95,8508354,,,,,,,,,
2025-09-01,22.5,14862121,,,,,,,,,
2025-09-02,22.0,13507210,,,,,,,,,
2025-09-03,24.2,31508356,,,,,,,,,
2025-09-04,23.2,41490338,,,,,,,,,
2025-09-05,22.15,10017913,,,,,,,,,
2025-09-08,22.2,5093936,,,,,,,,,
2025-09-09,22.2,3782178,,,,,,,,,
2025-09-10,22.5,5810476,,,,,,,,,
2025-09-11,21.2,6890447,,,,,,,,,
2025-09-12,20.95,3091675,,,,,,,,,
2025-09-15,20.75,2587009,,,,,,,,,
2025-09-16,20.35,1795600,,,,,,,,,
2025-09-17,20.45,1770191,,,,,,,,,
2025-09-18,19.95,2783760,,,,,,,,,
2025-09-19,19.9,2131609,,,,,,,,,
2025-09-22,20.05,2813000,,,,,,,,,
2025-09-23,19.35,2419300,,,,,,,,,
2025-09-24,19.2,1760200,,,,,,,,,
2025-09-25,19.4,2309100,,,,,,,,,
2025-09-26,19.0,1470035,,,,,,,,,
2025-09-30,19.2,788315,,,,,,,,,
2025-10-01,19.5,1292800,,,,,,,,,
2025-10-02,18.95,1314774,,,,,,,,,
2025-10-03,19.1,1052040,,,,,,,,,
2025-10-07,19.35,1255238,,,,,,,,,
2025-10-08,19.3,1147090,,,,,,,,,
2025-10-09,19.1,826026,,,,,,,,,
2025-10-13,19.65,4863700,,,,,,,,,
2025-10-14,19.75,6839300,,,,,,,,,
2025-10-15,19.2,2075591,,,,,,,,,
2025-10-16,19.35,1315738,,,,,,,,,
2025-10-17,19.05,1153000,,,,,,,,,
2025-10-20,18.8,1115460,,,,,,,,,
2025-10-21,18.8,1051556,,,,,,,,,
2025-10-22,18.95,849351,,,,,,,,,
2025-10-23,18.75,646390,,,,,,,,,
2025-10-27,18.5,1434200,,,,,,,,,
2025-10-28,18.3,782250,,,,,,,,,
2025-10-29,18.1,923820,,,,,,,,,
2025-10-30,18.05,647015,,,,,,,,,
2025-10-31,17.9,759476,,,,,,,,,
2025-11-03,18.15,861080,,,,,,,,,
2025-11-04,17.85,820100,,,,,,,,,
2025-11-05,17.6,642000,,,,,,,,,
2025-11-06,17.85,573100,,,,,,,,,
2025-11-07,17.5,536085,,,,,,,,,
2025-11-10,17.2,909280,,,,,,,,,
2025-11-11,17.35,538000,,,,,,,,,
2025-11-12,17.8,886765,,,,,,,,,
2025-11-13,17.85,623039,,,,,,,,,
2025-11-14,17.4,819217,,,,,,,,,
2025-11-17,17.05,1144491,,,,,,,,,
2025-11-18,16.5,1663752,,,,,,,,,
2025-11-19,16.7,459300,,,,,,,,,
2025-11-20,16.85,660000,,,,,,,,,
2025-11-21,16.4,860000,,,,,,,,,
2025-11-24,16.6,930369,,,,,,,,,
2025-11-25,17.05,778081,,,,,,,,,
2025-11-26,18.75,5072019,,,,,,,,,
2025-11-27,17.95,7080143,,,,,,,,,
2025-11-28,17.7,1670016,,,,,,,,,
2025-12-01,17.25,1780200,,,,,,,,,
2025-12-02,17.15,981000,,,,,,,,,
2025-12-03,17.2,573053,,,,,,,,,
2025-12-04,17.35,794090,,,,,,,,,
2025-12-05,17.15,540008,,,,,,,,,
2025-12-08,17.15,582108,,,,,,,,,
2025-12-09,17.0,615306,,,,,,,,,
2025-12-10,16.9,859000,,,,,,,,,
2025-12-11,16.8,671360,,,,,,,,,
2025-12-12,16.85,573020,,,,,,,,,
2025-12-15,17.15,739770,,,,,,,,,
2025-12-16,17.05,502000,,,,,,,,,
2025-12-17,17.0,409360,,,,,,,,,
2025-12-18,16.8,489075,,,,,,,,,
2025-12-19,17.15,534009,,,,,,,,,
2025-12-22,17.25,451030,,,,,,,,,
2025-12-23,17.25,1419076,,,,,,,,,
2025-12-24,17.3,805610,,,,,,,,,
2025-12-26,17.45,815640,,,,,,,,,
2025-12-29,18.1,3557215,,,,,,,,,
2025-12-30,17.8,6469512,,,,,,,,,
2025-12-31,17.55,1682000,,,,,,,,,
2026-01-02,17.6,1079520,,,,,,,,,
2026-01-05,17.3,1494621,,,,,,,,,
2026-01-06,17.6,1272043,,,,,,,,,
2026-01-07,18.1,2249779,,,,,,,,,
2026-01-08,18.5,6757058,,,,,,,,,
2026-01-09,20.35,8263456,,,,,,,,,
2026-01-12,19.35,16561653,,,,,,,,,
2026-01-13,18.95,3947498,,,,,,,,,
2026-01-14,19.4,6753428,,,,,,,,,
2026-01-15,19.9,4899161,,,,,,,,,
2026-01-16,19.5,3511152,,,,,,,,,
2026-01-19,20.4,5895609,,,,,,,,,
2026-01-20,20.6,7431506,,,,,,,,,
2026-01-21,20.3,3774835,,,,,,,,,
2026-01-22,20.0,2777500,,,,,,,,,
2026-01-23,19.7,2232546,,,,,,,,,
2026-01-26,20.05,1588476,,,,,,,,,
2026-01-27,19.45,1408712,,,,,,,,,
2026-01-28,19.35,1650586,,,,,,,,,
2026-01-29,19.35,2551640,,,,,,,,,
2026-01-30,18.5,2137255,,,,,,,,,
2026-02-02,18.35,998894,,,,,,,,,
2026-02-03,18.5,804822,,,,,,,,,
2026-02-04,18.9,650975,,,,,,,,,
2026-02-05,18.6,696820,,,,,,,,,
2026-02-06,18.25,803016,,,,,,,,,
2026-02-09,18.4,554757,,,,,,,,,
2026-02-10,18.35,408000,,,,,,,,,
2026-02-11,18.75,936905,,,,,,,,,
2026-02-23,19.35,1818700,,,,,,,,,
2026-02-24,19.5,1421100,,,,,,,,,
2026-02-25,19.25,1286320,,,,,,,,,
2026-02-26,19.0,905568,,,,,,,,,
2026-03-02,19.15,4352123,,,,,,,,,
2026-03-03,19.15,2055075,,,,,,,,,
2026-03-04,18.15,1899240,,,,,,,,,
2026-03-05,18.5,1432957,,,,,,,,,
2026-03-06,18.5,933214,,,,,,,,,
