2025-04-29,51.22064971923828,3150381
2025-04-30,49.75160598754883,2548083
2025-05-02,54.648414611816406,4673406
2025-05-05,49.35986328125,11252071
2025-05-06,49.16399002075195,3095364
2025-05-07,48.77224349975586,2231677
2025-05-08,49.75160598754883,1619632
2025-05-09,51.22064971923828,3219601
2025-05-12,54.84428787231445,12695168
2025-05-13,54.45254135131836,7952231
2025-05-14,56.01952362060547,8403342
2025-05-15,56.4112663269043,9338563
2025-05-16,57.978248596191406,10936913
2025-05-19,57.194759368896484,18965706
2025-05-20,55.82365036010742,8252509
2025-05-21,56.313331604003906,3863301
2025-05-22,59.83903503417969,35965274
2025-05-23,60.720462799072266,50589952
2025-05-26,60.720462799072266,25714108
2025-05-27,58.76173782348633,14838214
2025-05-28,57.390628814697266,7090727
2025-05-29,58.0761833190918,13031826
2025-06-02,56.313331604003906,4461020
2025-06-03,58.66380310058594,13341186
2025-06-04,58.56586456298828,11594919
2025-06-05,57.194759368896484,4187182
2025-06-06,56.01952362060547,3233528
2025-06-09,56.313331604003906,2282261
2025-06-10,57.292694091796875,5756455
2025-06-11,57.48856735229492,2571350
2025-06-12,59.3493537902832,10622940
2025-06-13,56.50920486450195,5495302
2025-06-16,57.194759368896484,3594153
2025-06-17,58.46792984008789,6921471
2025-06-18,60.42665481567383,21517852
2025-06-19,59.7411003112793,9497478
2025-06-20,58.66380310058594,5346735
2025-06-23,57.48856735229492,2852234
2025-06-24,59.83903503417969,5458771
2025-06-25,59.7411003112793,7657142
2025-06-26,57.978248596191406,3383893
2025-06-27,59.15348434448242,4496566
2025-06-30,61.21014404296875,39158595
2025-07-01,61.89569854736328,18593728
2025-07-02,60.720462799072266,6608060
2025-07-03,60.13284683227539,3871500
2025-07-04,57.78237533569336,4592726
2025-07-07,56.50920486450195,2207389
2025-07-08,56.215396881103516,2238819
2025-07-09,58.272056579589844,2420208
2025-07-10,56.80301284790039,6915360
2025-07-11,56.705078125,1897622
2025-07-14,57.29999923706055,1435650
2025-07-15,58.70000076293945,2982237
2025-07-16,58.900001525878906,2968395
2025-07-17,60.0,3602160
2025-07-18,59.5,3749245
2025-07-21,59.0,2351034
2025-07-22,60.599998474121094,30647254
2025-07-23,61.400001525878906,10071787
2025-07-24,60.79999923706055,4186291
2025-07-25,59.5,2645504
2025-07-28,60.29999923706055,2173155
2025-07-29,61.5,3995876
2025-07-30,62.29999923706055,18009798
2025-07-31,62.79999923706055,12663171
2025-08-04,71.9000015258789,63283844
2025-08-05,72.30000305175781,25049250
2025-08-06,71.19999694824219,14117578
2025-08-07,70.0999984741211,11932581
2025-08-08,69.9000015258789,7809735
2025-08-11,70.30000305175781,7756397
2025-08-12,69.4000015258789,14262695
2025-08-13,71.80000305175781,22960680
2025-08-14,72.4000015258789,26768901
2025-08-15,74.0,68579059
2025-08-18,74.5999984741211,20257734
2025-08-19,75.9000015258789,24387215
2025-08-20,74.69999694824219,41184333
2025-08-21,77.5999984741211,45766842
2025-08-22,75.69999694824219,16591426
2025-08-25,76.5,12835805
2025-08-26,75.0999984741211,7471522
2025-08-27,75.69999694824219,9257232
2025-08-28,73.80000305175781,9164439
2025-08-29,74.0,6518783
2025-09-01,76.30000305175781,33439471
2025-09-02,77.30000305175781,65421698
2025-09-03,80.0999984741211,34099237
2025-09-04,77.0,19161170
2025-09-05,76.4000015258789,10781976
2025-09-08,72.19999694824219,11502543
2025-09-09,70.5,6548813
2025-09-10,71.4000015258789,5478255
2025-09-11,69.80000305175781,7898370
2025-09-12,69.4000015258789,5679960
2025-09-15,67.9000015258789,3288700
2025-09-16,70.5999984741211,4471720
2025-09-17,73.19999694824219,13154228
2025-09-18,71.0999984741211,8646576
2025-09-19,71.9000015258789,4129735
2025-09-22,72.5999984741211,3642569
2025-09-23,73.0999984741211,10075686
2025-09-24,72.19999694824219,4171931
2025-09-25,70.4000015258789,3766294
2025-09-26,67.80000305175781,3247536
2025-09-30,68.9000015258789,1337801
2025-10-01,68.5,2085271
2025-10-02,67.5999984741211,2541305
2025-10-03,65.80000305175781,3463030
2025-10-07,66.30000305175781,2347276
2025-10-08,64.9000015258789,2283111
2025-10-09,64.30000305175781,2029318
2025-10-13,61.79999923706055,2531670
2025-10-14,60.5,2226617
2025-10-15,61.20000076293945,967162
2025-10-16,60.900001525878906,1330505
2025-10-17,59.900001525878906,1473508
2025-10-20,60.20000076293945,1205121
2025-10-21,61.0,1188105
2025-10-22,61.70000076293945,1165112
2025-10-23,59.900001525878906,1277400
2025-10-27,60.70000076293945,1519150
2025-10-28,60.20000076293945,935557
2025-10-29,60.5,1120119
2025-10-30,59.400001525878906,1385490
2025-10-31,60.599998474121094,827461
2025-11-03,60.70000076293945,1297107
2025-11-04,59.0,1140700
2025-11-05,58.79999923706055,990013
2025-11-06,59.900001525878906,823313
2025-11-07,58.099998474121094,1434127
2025-11-10,57.29999923706055,1180187
2025-11-11,56.5,1058187
2025-11-12,58.400001525878906,4589224
2025-11-13,57.599998474121094,1796151
2025-11-14,56.099998474121094,923022
2025-11-17,54.599998474121094,1511266
2025-11-18,51.70000076293945,2230002
2025-11-19,51.5,1493002
2025-11-20,53.20000076293945,1605205
2025-11-21,50.79999923706055,1093688
2025-11-24,51.20000076293945,883103
2025-11-25,51.5,1010005
2025-11-26,53.29999923706055,1298423
2025-11-27,53.20000076293945,863194
2025-11-28,54.599998474121094,2397240
2025-12-01,53.20000076293945,772101
2025-12-02,52.5,555011
2025-12-03,52.900001525878906,509011
2025-12-04,53.099998474121094,693005
2025-12-05,52.599998474121094,684350
2025-12-08,54.70000076293945,1666358
2025-12-09,53.900001525878906,941014
2025-12-10,53.900001525878906,4324121
2025-12-11,54.099998474121094,1428036
2025-12-12,53.20000076293945,845200
2025-12-15,54.29999923706055,727001
2025-12-16,53.400001525878906,732022
2025-12-17,54.0,1025079
2025-12-18,52.79999923706055,672190
2025-12-19,53.599998474121094,728050
2025-12-22,55.29999923706055,1120306
2025-12-23,54.79999923706055,637121
2025-12-24,53.599998474121094,838340
2025-12-26,52.70000076293945,774306
2025-12-29,53.099998474121094,803000
2025-12-30,52.70000076293945,995038
2025-12-31,51.900001525878906,704560
2026-01-02,53.0,1118905
2026-01-05,52.79999923706055,2389092
2026-01-06,53.099998474121094,992080
2026-01-07,53.099998474121094,1192124
2026-01-08,52.099998474121094,1205050
2026-01-09,53.0,1885070
2026-01-12,53.900001525878906,2065015
2026-01-13,52.400001525878906,1378921
2026-01-14,54.599998474121094,2052176
2026-01-15,60.0,9343250
2026-01-16,60.70000076293945,8980552
2026-01-19,63.70000076293945,7497551
2026-01-20,67.19999694824219,9624811
2026-01-21,64.30000305175781,6992908
2026-01-22,66.5,5440626
2026-01-23,66.4000015258789,4754646
2026-01-26,73.0,17192261
2026-01-27,71.5999984741211,12012231
2026-01-28,71.4000015258789,5795027
2026-01-29,66.69999694824219,6395725
2026-01-30,62.599998474121094,5394391
2026-02-02,60.099998474121094,2570180
2026-02-03,59.5,4880513
2026-02-04,60.29999923706055,3003547
2026-02-05,58.400001525878906,2451238
2026-02-06,56.29999923706055,1947101
2026-02-09,57.79999923706055,1209985
2026-02-10,56.599998474121094,1961116
2026-02-11,55.599998474121094,2030519
2026-02-23,57.20000076293945,1245202
2026-02-24,59.79999923706055,3460316
2026-02-25,59.400001525878906,2677010
2026-02-26,64.19999694824219,8328589
2026-03-02,68.30000305175781,12814679
2026-03-03,67.30000305175781,20167801
2026-03-04,62.5,5647545
2026-03-05,62.79999923706055,4584251
2026-03-06,69.0,10621094
2026-03-09,68.69999694824219,16193242
2026-03-10,75.5,29284664
2026-03-11,82.9000015258789,36813828
2026-03-12,80.19999694824219,23965088
2026-03-13,80.9000015258789,30100912
2026-03-16,83.19999694824219,28057399
2026-03-17,82.9000015258789,18396961
2026-03-18,84.80000305175781,20034812
2026-03-19,80.9000015258789,13136303
2026-03-20,78.4000015258789,12560657
2026-03-23,77.30000305175781,8471167
2026-03-24,75.19999694824219,9545422
2026-03-25,77.0,5540172
2026-03-26,75.69999694824219,4855640
2026-03-27,75.80000305175781,3566277
2026-03-30,74.9000015258789,2918331
2026-03-31,72.19999694824219,6982150
2026-04-01,73.0999984741211,3556408
2026-04-02,73.19999694824219,7473117
2026-04-07,69.5,5968694
2026-04-08,76.4000015258789,6137209
2026-04-09,74.80000305175781,7203172
2026-04-10,82.19999694824219,14105707
2026-04-13,90.4000015258789,16525070
2026-04-14,88.9000015258789,35587210
2026-04-15,93.5,26193660
2026-04-16,100.5,40545084
2026-04-17,104.5,42374084
2026-04-20,114.5,19598062
2026-04-21,109.5,26215189
2026-04-22,113.5,31706752
2026-04-23,106.5,21936704
2026-04-24,106.0,9998945
2026-04-27,99.5999984741211,8876145
2026-04-28,101.0,5528426
2026-04-29,102.0,8122531
2026-04-30,104.0,7730348
2026-05-04,97.80000305175781,9469243
2026-05-05,101.0,8958182
2026-05-06,98.30000305175781,9128714
2026-05-07,97.0,4452262
2026-05-08,94.0999984741211,8863993
