2024-08-09,28.05,5000,,,,,,,,,
2024-08-12,28.25,6000,,,,,,,,,
2024-08-13,28.2,5000,,,,,,,,,
2024-08-14,27.8,9000,,,,,,,,,
2024-08-15,27.75,3000,,,,,,,,,
2024-08-16,27.5,24073,,,,,,,,,
2024-08-19,27.45,11000,,,,,,,,,
2024-08-20,27.4,16000,,,,,,,,,
2024-08-21,27.4,18030,,,,,,,,,
2024-08-22,27.55,5000,,,,,,,,,
2024-08-23,28.3,29000,,,,,,,,,
2024-08-26,28.55,36000,,,,,,,,,
2024-08-27,27.65,7000,,,,,,,,,
2024-08-28,27.95,3000,,,,,,,,,
2024-08-29,28.15,24000,,,,,,,,,
2024-08-30,28.15,1000,,,,,,,,,
2024-09-02,28.1,6000,,,,,,,,,
2024-09-03,27.5,5000,,,,,,,,,
2024-09-04,26.5,41000,,,,,,,,,
2024-09-05,27.0,16000,,,,,,,,,
2024-09-06,26.9,7000,,,,,,,,,
2024-09-09,26.45,27000,,,,,,,,,
2024-09-10,26.4,23000,,,,,,,,,
2024-09-11,26.4,1121,,,,,,,,,
2024-09-12,26.4,10000,,,,,,,,,
2024-09-13,26.4,8000,,,,,,,,,
2024-09-16,26.4,7000,,,,,,,,,
2024-09-18,26.15,8000,,,,,,,,,
2024-09-19,26.05,10000,,,,,,,,,
2024-09-20,26.4,7000,,,,,,,,,
2024-09-23,26.4,0,,,,,,,,,
2024-09-24,26.15,12000,,,,,,,,,
2024-09-25,26.55,26000,,,,,,,,,
2024-09-26,26.5,16000,,,,,,,,,
2024-09-27,26.6,11000,,,,,,,,,
2024-09-30,26.55,10000,,,,,,,,,
2024-10-01,26.5,2000,,,,,,,,,
2024-10-04,26.4,4000,,,,,,,,,
2024-10-07,26.3,32000,,,,,,,,,
2024-10-08,26.2,15012,,,,,,,,,
2024-10-09,26.2,3004,,,,,,,,,
2024-10-11,25.95,22000,,,,,,,,,
2024-10-14,26.05,10002,,,,,,,,,
2024-10-15,26.25,15010,,,,,,,,,
2024-10-16,25.75,28000,,,,,,,,,
2024-10-17,25.95,6000,,,,,,,,,
2024-10-18,26.0,12000,,,,,,,,,
2024-10-21,26.1,7006,,,,,,,,,
2024-10-22,25.85,12000,,,,,,,,,
2024-10-23,25.85,0,,,,,,,,,
2024-10-24,25.8,10000,,,,,,,,,
2024-10-25,25.85,19010,,,,,,,,,
2024-10-28,25.85,15000,,,,,,,,,
2024-10-29,25.75,19000,,,,,,,,,
2024-10-30,25.75,8000,,,,,,,,,
2024-11-01,25.75,10000,,,,,,,,,
2024-11-04,26.1,33001,,,,,,,,,
2024-11-05,26.2,33000,,,,,,,,,
2024-11-06,26.2,0,,,,,,,,,
2024-11-07,26.1,3000,,,,,,,,,
2024-11-08,26.25,13000,,,,,,,,,
2024-11-11,26.3,2000,,,,,,,,,
2024-11-12,26.3,2000,,,,,,,,,
2024-11-13,24.55,233371,,,,,,,,,
2024-11-14,24.7,10000,,,,,,,,,
2024-11-15,24.2,12000,,,,,,,,,
2024-11-18,23.7,24000,,,,,,,,,
2024-11-19,23.8,12000,,,,,,,,,
2024-11-20,24.0,14444,,,,,,,,,
2024-11-21,24.3,10033,,,,,,,,,
2024-11-22,24.3,5000,,,,,,,,,
2024-11-25,24.55,15000,,,,,,,,,
2024-11-26,24.75,4000,,,,,,,,,
2024-11-27,24.65,10000,,,,,,,,,
2024-11-28,24.65,2000,,,,,,,,,
2024-11-29,24.8,26000,,,,,,,,,
2024-12-02,24.8,2000,,,,,,,,,
2024-12-03,24.3,2000,,,,,,,,,
2024-12-04,24.35,9002,,,,,,,,,
2024-12-05,25.8,32000,,,,,,,,,
2024-12-06,25.4,4000,,,,,,,,,
2024-12-09,24.65,4000,,,,,,,,,
2024-12-10,24.95,11000,,,,,,,,,
2024-12-11,24.75,1000,,,,,,,,,
2024-12-12,24.75,8000,,,,,,,,,
2024-12-13,24.75,0,,,,,,,,,
2024-12-16,24.7,3000,,,,,,,,,
2024-12-17,24.5,7000,,,,,,,,,
2024-12-18,24.0,101000,,,,,,,,,
2024-12-19,23.95,26000,,,,,,,,,
2024-12-20,23.95,32000,,,,,,,,,
2024-12-23,24.25,5000,,,,,,,,,
2024-12-24,24.35,21000,,,,,,,,,
2024-12-25,24.75,16052,,,,,,,,,
2024-12-26,25.0,18000,,,,,,,,,
2024-12-27,25.6,5000,,,,,,,,,
2024-12-30,26.1,43148,,,,,,,,,
2024-12-31,26.9,56056,,,,,,,,,
2025-01-02,26.5,53000,,,,,,,,,
2025-01-03,26.2,11095,,,,,,,,,
2025-01-06,26.65,1000,,,,,,,,,
2025-01-07,26.55,10000,,,,,,,,,
2025-01-08,25.5,11039,,,,,,,,,
2025-01-09,25.1,10000,,,,,,,,,
2025-01-10,24.8,6000,,,,,,,,,
2025-01-13,24.25,10000,,,,,,,,,
2025-01-14,23.85,18001,,,,,,,,,
2025-01-15,23.85,4000,,,,,,,,,
2025-01-16,23.95,16010,,,,,,,,,
2025-01-17,25.55,60000,,,,,,,,,
2025-01-20,24.9,93001,,,,,,,,,
2025-01-21,25.1,4010,,,,,,,,,
2025-01-22,25.1,19000,,,,,,,,,
2025-02-03,24.75,7041,,,,,,,,,
2025-02-04,24.55,7000,,,,,,,,,
2025-02-05,24.8,14000,,,,,,,,,
