2025-04-29,34.79594039916992,8555633
2025-04-30,35.63025665283203,13641453
2025-05-02,35.72841262817383,7349258
2025-05-05,33.470848083496094,6312176
2025-05-06,33.863468170166016,2052310
2025-05-07,33.96162033081055,1952600
2025-05-08,34.79594039916992,2293761
2025-05-09,35.43394470214844,4546304
2025-05-12,36.8081169128418,10257733
2025-05-13,37.24981689453125,8130473
2025-05-14,39.50737762451172,20287637
2025-05-15,40.68524169921875,15540743
2025-05-16,40.68524169921875,8871321
2025-05-19,39.70368957519531,9344443
2025-05-20,39.55645751953125,5673462
2025-05-21,39.55645751953125,2644294
2025-05-22,39.850921630859375,3883215
2025-05-23,39.40922546386719,3821764
2025-05-26,40.0472297668457,4005594
2025-05-27,40.145389556884766,11378404
2025-05-28,39.99815368652344,8482792
2025-05-29,39.605533599853516,3285314
2025-06-02,38.673065185546875,3366108
2025-06-03,37.887821197509766,3765873
2025-06-04,39.900001525878906,5169767
2025-06-05,39.016605377197266,4147861
2025-06-06,38.427677154541016,1929389
2025-06-09,38.182289123535156,1907569
2025-06-10,39.016605377197266,3706530
2025-06-11,40.34169387817383,13460288
2025-06-12,40.34169387817383,9384974
2025-06-13,38.57490539550781,6364032
2025-06-16,38.967529296875,1915107
2025-06-17,39.06568145751953,2565245
2025-06-18,39.06568145751953,2043645
2025-06-19,38.133209228515625,2649340
2025-06-20,38.03505325317383,2457938
2025-06-23,37.98597717285156,1900238
2025-06-24,39.40922546386719,3662138
2025-06-25,39.1147575378418,1787742
2025-06-26,39.360145568847656,3061155
2025-06-27,39.212913513183594,1522469
2025-06-30,38.62398147583008,1458367
2025-07-01,38.62398147583008,1188929
2025-07-02,39.261993408203125,1336427
2025-07-03,39.55645751953125,3164900
2025-07-04,37.7405891418457,4537466
2025-07-07,37.544281005859375,1382469
2025-07-08,37.053504943847656,1962571
2025-07-09,37.298892974853516,1000000
2025-07-10,38.28044128417969,4778500
2025-07-11,38.23136520385742,2651421
2025-07-14,37.298892974853516,1917215
2025-07-15,37.544281005859375,1425284
2025-07-16,37.642433166503906,1258090
2025-07-17,38.771217346191406,3159702
2025-07-18,38.967529296875,3147087
2025-07-21,39.31106948852539,6072240
2025-07-22,37.7405891418457,3687467
2025-07-23,39.1147575378418,3997605
