2025-04-29,30.9,17050,,,,,,,,,
2025-04-30,30.95,17000,,,,,,,,,
2025-05-02,31.05,58000,,,,,,,,,
2025-05-05,31.0,13000,,,,,,,,,
2025-05-06,31.05,12114,,,,,,,,,
2025-05-07,31.15,10000,,,,,,,,,
2025-05-08,31.3,24096,,,,,,,,,
2025-05-09,31.25,9000,,,,,,,,,
2025-05-12,31.25,12001,,,,,,,,,
2025-05-13,31.25,19000,,,,,,,,,
2025-05-14,31.3,22000,,,,,,,,,
2025-05-15,31.25,18250,,,,,,,,,
2025-05-16,31.1,20000,,,,,,,,,
2025-05-19,31.0,7004,,,,,,,,,
2025-05-20,31.45,51001,,,,,,,,,
2025-05-21,31.6,9000,,,,,,,,,
2025-05-22,31.6,31000,,,,,,,,,
2025-05-23,31.75,15000,,,,,,,,,
2025-05-26,31.25,22308,,,,,,,,,
2025-05-27,31.25,14000,,,,,,,,,
2025-05-28,31.35,3100,,,,,,,,,
2025-05-29,31.35,8000,,,,,,,,,
2025-06-02,31.1,9000,,,,,,,,,
2025-06-03,31.3,7251,,,,,,,,,
2025-06-04,31.25,5100,,,,,,,,,
2025-06-05,30.95,18000,,,,,,,,,
2025-06-06,31.0,5000,,,,,,,,,
2025-06-09,30.95,13000,,,,,,,,,
2025-06-10,30.9,11000,,,,,,,,,
2025-06-11,30.7,14059,,,,,,,,,
2025-06-12,30.5,63050,,,,,,,,,
2025-06-13,30.4,4100,,,,,,,,,
2025-06-16,30.4,13000,,,,,,,,,
2025-06-17,30.2,10050,,,,,,,,,
2025-06-18,30.1,15000,,,,,,,,,
2025-06-19,30.05,22050,,,,,,,,,
2025-06-20,30.25,26040,,,,,,,,,
2025-06-23,30.15,12000,,,,,,,,,
2025-06-24,30.2,23050,,,,,,,,,
2025-06-25,30.4,20000,,,,,,,,,
2025-06-26,30.25,21000,,,,,,,,,
2025-06-27,30.25,15050,,,,,,,,,
2025-06-30,30.15,6240,,,,,,,,,
2025-07-01,30.65,23000,,,,,,,,,
2025-07-02,30.5,3000,,,,,,,,,
2025-07-03,30.15,8000,,,,,,,,,
2025-07-04,30.35,4221,,,,,,,,,
2025-07-07,30.05,10050,,,,,,,,,
2025-07-08,30.15,10000,,,,,,,,,
2025-07-09,30.1,20000,,,,,,,,,
2025-07-10,30.1,6000,,,,,,,,,
2025-07-11,30.0,1000,,,,,,,,,
2025-07-14,29.6,3000,,,,,,,,,
2025-07-15,29.9,9001,,,,,,,,,
2025-07-16,30.2,15002,,,,,,,,,
2025-07-17,29.9,7000,,,,,,,,,
2025-07-18,30.0,4000,,,,,,,,,
2025-07-21,29.55,16000,,,,,,,,,
2025-07-22,29.9,15020,,,,,,,,,
2025-07-23,29.55,16100,,,,,,,,,
2025-07-24,29.85,2440,,,,,,,,,
2025-07-25,29.8,13050,,,,,,,,,
2025-07-28,29.95,10000,,,,,,,,,
2025-07-29,29.7,12050,,,,,,,,,
2025-07-30,29.95,1001,,,,,,,,,
2025-07-31,29.5,10011,,,,,,,,,
2025-08-04,29.55,24000,,,,,,,,,
2025-08-05,29.3,10001,,,,,,,,,
2025-08-06,29.5,7000,,,,,,,,,
2025-08-07,30.0,22540,,,,,,,,,
2025-08-08,30.4,29000,,,,,,,,,
2025-08-11,29.8,20360,,,,,,,,,
2025-08-12,29.65,10001,,,,,,,,,
2025-08-13,29.6,22700,,,,,,,,,
2025-08-14,29.85,12504,,,,,,,,,
2025-08-15,29.1,12770,,,,,,,,,
2025-08-18,29.3,24050,,,,,,,,,
2025-08-19,29.3,9050,,,,,,,,,
2025-08-20,29.35,18050,,,,,,,,,
2025-08-21,29.35,31050,,,,,,,,,
2025-08-22,29.05,22000,,,,,,,,,
2025-08-25,29.4,22000,,,,,,,,,
2025-08-26,29.5,23201,,,,,,,,,
2025-08-27,29.85,30001,,,,,,,,,
2025-08-28,29.0,52050,,,,,,,,,
2025-08-29,29.3,16154,,,,,,,,,
2025-09-01,29.25,7050,,,,,,,,,
2025-09-02,29.2,6000,,,,,,,,,
2025-09-03,29.0,12309,,,,,,,,,
2025-09-04,29.5,44001,,,,,,,,,
2025-09-05,29.2,20000,,,,,,,,,
2025-09-08,29.1,40000,,,,,,,,,
2025-09-09,29.3,9792,,,,,,,,,
2025-09-10,29.1,27000,,,,,,,,,
2025-09-11,29.05,6000,,,,,,,,,
2025-09-12,28.8,25000,,,,,,,,,
2025-09-15,29.2,41000,,,,,,,,,
2025-09-16,29.55,89000,,,,,,,,,
2025-09-17,29.15,21142,,,,,,,,,
2025-09-18,29.2,9000,,,,,,,,,
2025-09-19,29.2,8000,,,,,,,,,
2025-09-22,28.95,15200,,,,,,,,,
2025-09-23,28.85,13000,,,,,,,,,
2025-09-24,28.85,13020,,,,,,,,,
2025-09-25,29.15,9001,,,,,,,,,
2025-09-26,29.25,4000,,,,,,,,,
2025-09-30,29.25,0,,,,,,,,,
2025-10-01,29.05,15100,,,,,,,,,
2025-10-02,29.1,16100,,,,,,,,,
2025-10-03,28.65,13000,,,,,,,,,
2025-10-07,29.0,7000,,,,,,,,,
2025-10-08,29.0,7030,,,,,,,,,
2025-10-09,28.5,34001,,,,,,,,,
2025-10-13,28.25,12000,,,,,,,,,
2025-10-14,28.3,19000,,,,,,,,,
2025-10-15,28.05,7000,,,,,,,,,
2025-10-16,28.0,23001,,,,,,,,,
2025-10-17,27.8,28275,,,,,,,,,
2025-10-20,27.95,58000,,,,,,,,,
2025-10-21,28.2,24000,,,,,,,,,
2025-10-22,28.3,3000,,,,,,,,,
2025-10-23,28.0,22000,,,,,,,,,
2025-10-27,28.5,28000,,,,,,,,,
2025-10-28,28.8,1000,,,,,,,,,
2025-10-29,28.15,30000,,,,,,,,,
2025-10-30,27.95,20000,,,,,,,,,
2025-10-31,28.1,33000,,,,,,,,,
2025-11-03,27.85,60000,,,,,,,,,
2025-11-04,27.6,8000,,,,,,,,,
2025-11-05,27.3,22296,,,,,,,,,
2025-11-06,27.3,32000,,,,,,,,,
2025-11-07,27.3,10000,,,,,,,,,
2025-11-10,27.2,26000,,,,,,,,,
2025-11-11,27.35,16000,,,,,,,,,
2025-11-12,27.3,28000,,,,,,,,,
2025-11-13,27.4,9158,,,,,,,,,
2025-11-14,27.05,25001,,,,,,,,,
2025-11-17,27.0,22000,,,,,,,,,
2025-11-18,27.25,30000,,,,,,,,,
2025-11-19,26.75,10000,,,,,,,,,
2025-11-20,27.05,23000,,,,,,,,,
2025-11-21,26.7,10000,,,,,,,,,
2025-11-24,27.2,24000,,,,,,,,,
2025-11-25,26.95,12000,,,,,,,,,
2025-11-26,27.0,9000,,,,,,,,,
2025-11-27,27.05,6000,,,,,,,,,
2025-11-28,27.15,10040,,,,,,,,,
2025-12-01,27.25,2000,,,,,,,,,
2025-12-02,27.0,8000,,,,,,,,,
2025-12-03,27.4,24000,,,,,,,,,
2025-12-04,27.3,16000,,,,,,,,,
2025-12-05,27.15,23462,,,,,,,,,
2025-12-08,27.2,81000,,,,,,,,,
2025-12-09,27.2,121284,,,,,,,,,
2025-12-10,27.1,11000,,,,,,,,,
2025-12-11,27.05,22001,,,,,,,,,
2025-12-12,27.4,10000,,,,,,,,,
2025-12-15,27.75,4001,,,,,,,,,
2025-12-16,27.05,42000,,,,,,,,,
2025-12-17,29.25,56350,,,,,,,,,
2025-12-18,30.5,271000,,,,,,,,,
2025-12-19,30.9,141000,,,,,,,,,
2025-12-22,30.15,32000,,,,,,,,,
2025-12-23,29.7,34250,,,,,,,,,
2025-12-24,30.1,49000,,,,,,,,,
2025-12-26,29.9,23000,,,,,,,,,
2025-12-29,29.9,24000,,,,,,,,,
2025-12-30,29.35,16000,,,,,,,,,
2025-12-31,29.9,55000,,,,,,,,,
2026-01-02,29.35,36095,,,,,,,,,
2026-01-05,29.1,31153,,,,,,,,,
2026-01-06,29.05,9904,,,,,,,,,
2026-01-07,29.1,215000,,,,,,,,,
2026-01-08,29.3,187000,,,,,,,,,
2026-01-09,29.95,105432,,,,,,,,,
2026-01-12,30.2,120001,,,,,,,,,
2026-01-13,30.25,20000,,,,,,,,,
2026-01-14,30.5,62000,,,,,,,,,
2026-01-15,30.5,33010,,,,,,,,,
2026-01-16,30.2,247000,,,,,,,,,
2026-01-19,30.25,46000,,,,,,,,,
2026-01-20,30.1,36035,,,,,,,,,
2026-01-21,30.0,79000,,,,,,,,,
2026-01-22,29.75,167000,,,,,,,,,
2026-01-23,29.75,65000,,,,,,,,,
2026-01-26,29.8,15136,,,,,,,,,
2026-01-27,29.85,23000,,,,,,,,,
2026-01-28,29.75,50000,,,,,,,,,
2026-01-29,29.75,37000,,,,,,,,,
2026-01-30,29.95,11172,,,,,,,,,
2026-02-02,29.9,17000,,,,,,,,,
2026-02-03,29.9,12000,,,,,,,,,
2026-02-04,29.85,11007,,,,,,,,,
2026-02-05,29.85,20243,,,,,,,,,
2026-02-06,29.7,25000,,,,,,,,,
2026-02-09,29.9,15705,,,,,,,,,
2026-02-10,29.75,12000,,,,,,,,,
2026-02-11,29.95,109000,,,,,,,,,
2026-02-23,30.45,17000,,,,,,,,,
2026-02-24,29.55,102100,,,,,,,,,
2026-02-25,29.3,138000,,,,,,,,,
2026-02-26,29.4,62000,,,,,,,,,
2026-03-02,29.4,11050,,,,,,,,,
2026-03-03,29.15,51000,,,,,,,,,
2026-03-04,28.35,149000,,,,,,,,,
2026-03-05,27.95,67062,,,,,,,,,
2026-03-06,27.9,12000,,,,,,,,,
